label,content
ham,I'm going to try convince my dad to buy me a dslr:D
ham,Lol Sian.zzz.omg.slp now hahaha.
ham,ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXX LOVE U LOCA
ham,Double click n will b done. Can ü view other modules test paper?
ham,Something wrong with ur connection?
ham,hihi want to have a drink at brewerkz this friday?
ham,Bad boy! Korean are badass too
ham,"Hey gals, later u all got date? Wan 2 meet?"
ham,You slept
ham,"Hihi ppl wanna volunteer to help out for a swimming event? On 4 & 5Nov, 7 am to 9 pm with 5 hours break in between on both days plus acompulsory training session on  <#>  Oct  <#>  -  <#> . Can get twoevent tshirts &  <#>  bucks! Reply with your nric, house address,emergency contact (name, number, relationship) plus your allergies!Let's volunteer tgt, so we sign up for uhh f&b and VIP room (1stchoice) or ushers (2nd) coz hehe I think these two move ard less bahand not so stress! Please reply if you're interested and jio anyoneelse! I need replies by tonight! I sent this to abbie, vivien, sophie,friend, Ivan, huikang and wenbo, I dun have Jimmy's number!"
ham,Hr sir askd 2 meet b4 this monday itseems!
ham,"Oh alright, see you tmr!"
ham,?
ham,Nop. Yest was cip dicussion niaz.. not fun de
ham,Wac wac
ham,By sat night finish can liao.
ham,I dont know eh. Later i tell you the menu. But i put in store untilyou come eh?
ham,i lose 147 fr todae match
ham,Truman isnt coming back tmr either. Oh you can have dinner with me?
ham,"Hey, I didn't get it yet.. and I don't want to shift now even if Iget.. its too painful..  sorry!"
ham,Love you baby...
ham,Yeah finished meeting le.
ham,Take wat bus?  There
ham,I going over now.
ham,<#> pm eh. Help me tell xt eh.
ham,goodnight..sleepight
ham,"tomolo got activity, again?"
ham,Lol you nv told me you are released early today.
ham,"Hey ladies, tonight we will be watching ""I am Number 4"" at cine 9pm.See ya then. :)"
ham,Okay gotta donate more to get $ <#>
ham,Hi when are you guys leaving?
ham,Ok. Haha
ham,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  <#> .Call Ms.Suman  <#>  for Telephonic interview -via Indyarocks.com
ham,Dun open!
ham,Macho cn i cal dat piano teacher nw?
ham,"Hello yiyun....  Hmmm, im quite ok recently.... Not much work to do in office. Wat abt you? Hows life?"
ham,Haha no lah u my gf mah treat u movie cannot meh lol... lol no worryI now in school copying answer from Marcus the tutorial I miss outhaha.. nuuuu jian fei lol... I fat fat!
ham,Ok.
ham,s impulsive lo...Wanna rebond her hair again...Nv tink of e hou guo.Cant wash hair 4 2 days lei...Nv spare a thöt 4 ppl workg wifher
ham,At where ah.
ham,"So so! I decided to go to the mall opposite expo instead, wow alot ofoutlet stores!!"
ham,We bot a juicer... Then we wan 2 make juice but both of us too lazy then ma say ask u to  cum bk n zha... Hee...
ham,"haha! she's not plump, don't know which class.."
ham,"A cute excuse teacher: why r u late? student-mom dad were fighting.T-they were fighting,why r u late? s-one shoes was in mom's hand & one in dad's!Goodmorni:-)"
ham,I'm coming aft my cluster outing! Ard 9 like that unless it ends early!
ham,I'm waiting to take a drug test right now. As soon as they get the results I can start. Probably Wednesday or Thursday
ham,Anna is it correct to spell the distance as ' metres' ...?
ham,Everything OK already.
ham,m still in sydney lor... But will b goin mel on thurs...
ham,the meeting is at basement
ham,s late den get seats first...
ham,Wa I forgot today got marketing study also T.T.. now I also minus<DECIMAL>  le sianz
ham,Rly I nvr lie den u aggro me. I jus say the 1st thing in my mind! Unvr trusted me
ham,hw to get intermediate monster crystal 3?
ham,R ü in school today...
ham,Still here so nyea
ham,Yeap...
ham,am busy
ham,"Okie.. just saw ur msg, i watching tv, hee.."
ham,2moro got wat test or quiz?
ham,I HATE PEOPLE WHO SHOW ATTITUDE:-)
ham,"Hey guys,huishan here. i am not going to class later, not feeling well. Please update me if we need to do anything as team."
ham,Yes..gauti and sehwag out of odi series.
ham,Thanks =)
ham,OK sure..we are here..
ham,Lol havent out for megaupload I guess.
ham,My hse got direct bus... go ramp take  <#>   <#>   <#>
ham,hey.. can u lend me your popular card? i come over yor house now
ham,Okay sure.
ham,My sis bday go out eat. Eh 2moro not gojng anymore le. Wan gym?
ham,"Hey hey, you still need to buy markers and lightsticks."
ham,s inside oredi... U go in...
ham,P7 nv distinction
ham,Haha what time your class?
ham,I love your ass! Do you enjoy doggy style? :)
ham,Yeah! Maybe we can make a fob medley =P I've been playing a loooottt
ham,LOL that one too expensive la. Send mms to malaysia eh.
ham,No la. Morning cofee does thst. Hee. Misssss u. Cant wait to hold u.
ham,E title of e book is harry potter and e order of phoenix... Got den buy lor...
ham,Okay................... Tell me bout the points tmr morning then
ham,"Today we have a meeting at  <DECIMAL> pm in s&h seminor hall  -vani, hod. Inform to all final mca"
ham,OK. Got seat number or something?
ham,Meet u tmr for lunch?
ham,2nite give u? I outside.. thks!
ham,I shwd her dat same code u send me on dat itself
ham,"yeiyei, i really am the most fortunate gitl in the world leh. hee,..n i am so happy my laogong came over to find me.."
ham,Haha yeah!! Ooo so reaching soon? Sorry I went to bathe! Haha yeahjust chat and listen to music!(: omg my bro is watching my little ponyand my dad bought specs with crizal lenses!
ham,hi dude are you coming to college?
ham,Wendys
ham,I dunno o.o last time I smsed him he said serangoon!
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though"
ham,Eh nope
ham,Hey so mei haven got e frame huh... Do we nd to get it den?
ham,I will call tonight:-)now i'm going to class:)
ham,Hahaha when I couldn't wake you up!! Hahaha but you should not onlytrain with me hahaha! Coz I will be very slack! Haha we are windowshopping!!! THERE ARE SO MUCH STUFF I WANT!!!! Hahaha:P I don't thinkit's raining here! Dun fall sick!
ham,Uhh i'll be back at nighttime like 9+ today
ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
ham,U think?
ham,Thanks!
ham,"Haha even if I say I fit in ur schedule but u need to give me moretime slots, Monday really can't, got some impt testing to do in sch.Tml, or nx wk most nights are okay. mornings I try my best to pushback stuff also can."
ham,Ps I 2moro can't go
ham,s shop dat will interest u? Helping my cousin out.. Hee thanks!
ham,Hahaha! That would be v awesome (: (: hahaha really? Cool! (: (: buti'm not awesome lah :P i'm just about to bathe! Whoa what's up withthe uncle!
ham,Ok 9pm@cine?
ham,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
ham,I dun know! come ard um 8 or 9?
ham,Gudnite....tc...practice going on
ham,THAT'S ABBIE
ham,Hey i help ü book liao. Friday 11th 1245 dont forget ah
ham,U going ld deco?
ham,On the way to get your mug btw! (:
ham,Yeah I've already prepared tea just in case u pop up :P
ham,Mine was not. It said that the gal who sent it to me was the one i love. Thats definitely not... Haha.           Hmmm.... Im someone ü can confide in ? Hmmm...
ham,Lols I can't see u
ham,Do you think i can move  <#>  in a week
ham,U ask ghenglai and yongzhong whether they want to come or not lor.
ham,"Wah now tt i change to your sellorder table, i've probs editing ndeleting products liao. I'll upload the zip file, u see whether cansolve anot tml morning."
ham,Will call u soon
ham,Is true
ham,Upar kaha kuch hai?
ham,"Hi thanks. I have double checked the part number, it is alright. Itwas my typo mistake initially. We may collect it this thursday."
ham,Hahaha yeah. Hopefully when you are free eh. I want to settle this asap mah.
ham,Got it! Post! This is a poorly protected prince -.-
ham,Hmm ok
ham,"Have you settled down oredi? I certainly hope so, esp with Funka coming up.."
ham,"Hahahaha,yeah pathans examinrs were such fuckers. These r sendups."
ham,Game of thrones?!
ham,I sent lanre fakeye's Eckankar details to the mail box
ham,When wanna eat
ham,There?
ham,Noted.
ham,m reaching soon..where do i walk from there??
ham,Mummy ka cal aa rha tha to galti se tmko lag gaya.
ham,Only once then after ill obey all yours.
ham,About 6 I think.
ham,Sorry I lag. Eat already leh.
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
ham,Why??????????????
ham,Lol who called you just now?
ham,Are you in sch now? I need to pass smtg to you...
ham,"I apologise for the other night as well. I understand yourfrustrations as I hope you understand mine and agree that we shouldmove forward. I understand you're trying to do your best, and so am I.We all love you as well"
ham,Blank is Blank. But wat is blank? Lol
ham,I can't pass u the solidworks cos fat <#>  don't allow large filestransfer. Change to ntfs?
ham,Hey Roy ask if u wan play bball nxt week?
ham,Both on cam ?
ham,Lol the person wear jeans? No feeling one. Guy or girl?
ham,FINE AHH THANK YOU HAHA. I HAVE 2 SEATS STILL.
ham,Its fine! Omg Joel taught me to microwave egg and milk together toeat! Put with soya sauce v nice!
ham,Capgemini interview download app  <URL>  send to  <EMAIL>
ham,U noe wat i mean la ..
ham,Haha i'm sure you can tank!!! XD haha hopefully bah! Ooo haha I nevergo before! Haha hmm where else! Smu is still stuck in my head hehe!Got benches there can study in! Weekend not a lot of ppl de! OMG!!!!The cat super duper cute!!!!!!!!!
ham,So is can?...if can i go classroom take from u?...
ham,So where?
ham,Wat buses go to ur sch frm amk huh...
ham,Hey mes is opening nw only d.
ham,ok..
ham,Hahaha you can use if you want just dun anyhow poke other ppl!
ham,3
ham,:DD
ham,"Yep, I got it"
ham,"Tmr v crowded leh, weekday go la..."
ham,Sems 2 de... the one wif answer sheet lol... I din do those withoutanswer sheet
ham,OH I'M SURE >:(
ham,Sure why not goh told me ytd lol
ham,Y
ham,Ha bhai me t0o gtng tht pr0b bt nw am out of mig
ham,"Ok, thanks for your help."
ham,Huh.oh.oops.hahaha.too hardworking.but still got lecture ah?he haven't finish?lol.
ham,No need lar i go engin? Cos my sis at arts today...
ham,San dian ban
ham,Where u
ham,Haha detectives?
ham,"Sorry haha, it's was an accidental call.. are you headed to Ohio?"
ham,Got it! It looks scrumptious... daddy wants to eat you all night long!
ham,They just went to buy
ham,Has darren and vincent been attending astro?
ham,Script check is during end of the month.
ham,Surly ill give it to you:-) while coming to review.
ham,take management next sem?
ham,"Haha ok :P its Friday! Uhh the sms of you saying you're late! Hahahais it! Omg hahaha but its playing fine on my com! No haha I wasn'texploring, I left a song to play on repeat then when it play finishthe song suddenly change :O study le!"
ham,K.:)you are the only girl waiting in reception ah?
ham,Okok msg me
ham,U do hmwk also wasted
ham,Datz a realy gud movie aiya..guess u kno me wel nw:-) gudnt..tc
ham,"Never mind lah, i also loud before, now ur turn lor.. Hee.."
ham,Ok thks!
ham,Forget your daddy..think of me. I will be their with you for rest of the life
ham,erm.. tell u wat. u add ur slides thrn send me.. i add to urs.otw toschool nw. ps
ham,rashid ne gussa to nai kia??
ham,K. I will sent it again
ham,Haha ok!(: I turned my com off le!
ham,"Ooo LOL YOU'RE SUPER BLUR CAN! omg I wanted to watch that show! Ohhicic! I lie down on it awhile for fun, then end up fell asleep haha!Ehh what the! Next week!? Go practice! Uhh I can try help you sell youwant?(:"
ham,Omg i'm so so so sorry i'm still stuck here
ham,BTW tonight eating in sch?
ham,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
ham,Ha paka
ham,I will be gentle princess! We will make sweet gentle love...
ham,Need how many hours in all
ham,Maybe  <TIME> ?
ham,Bayataku veltuna match undi anta
ham,LOL BYE HAHAHAHA
ham,<#>
ham,Chey...No wonder. U wanna go town w me 4 a while not?
ham,What's going On.
ham,K thnx
ham,Leaving hl hse lo
ham,K:)how is your sister kids?
ham,Hahas where?
ham,Tuesday I mean.
ham,I not sure. Ask em?
ham,Aahhhh I have t to grocery shooop
ham,I went to project centre
ham,Ya.
ham,Ok. So bring shoes and slipper? Or booties
ham,I shall! :)
ham,My mama cook. Hee. No need find food later le. Kisssssssss!!
ham,Chalega ya nai
ham,.. Ok i shall not further disturb u..
ham,Dai what this da.. Can i send my resume to this id.
ham,Hahaha I dunno! He say one! It was ok:D
ham,"Wat!is tht u gt other hp num is 0124613103?is tht u?oh,my!"
ham,"Haha ooo! Icic is it nice? Haha dowan! it'll make me look short!Hahaha if I ever go is probably only to check it out bah! That guyfrom my english group, I dun like him. Haha I'm not cute lah! If noteveryone sure jio me le right:D yup he is! Now still in the hall,sitting at the back slacking! Kevin slapped feyra and pushed her headagainst the cluster gate.."
ham,Lololol i meant  <#> pm on monday XD
ham,Polar tee? Like the cake shop? I didn't know it's not clement.Guess who do the PowerPoint LOL
ham,koi nai
ham,Love you aathi..love u lot..
ham,Wa so hao mai arh lol... sob sob sob... at lest u got sushi jia liao!Lol... ba kut teh!
ham,Then Thursday we go out la
ham,Wat u doing now? I bot a  bodynits sports bra 4 15  bucks oni...
ham,I was thinking abt whom I care most &amp; u came 2 my mind. So jst wanna wish u Gdn8. - Sent via WAY2SMS.COM
ham,Ohh the sign ups are full): emo!! ):):
ham,Mr.darcy was here on January <#> th! It's too late now :'(
ham,R u girls goin to have lunch b4 going?
ham,sorry bhai tera passwd nahi tha... password bhej
ham,ll remember if i gotta e honour to...Keekee..
ham,"Haha yeah super cool! Really really??? :D I'll help take care of ittoo! I dun really know how to handle dogs though, if possible need aguai1 dog haha! I think get from spca bah! They very poor thing inthere de!):"
ham,Friday can?><
ham,LOL CAN LEAVE WHAT
ham,pata laga
ham,<#>  min I think. This chanting thing is madness
ham,OHH RIGHT. sorry!!! Okay I'll change!
ham,"Good news: changed compass, i2c works. Bad news: pwms don't, have to switch pins around"
ham,Ok.ok ok..then..whats ur todays plan
ham,Eh can't dos u know I nvr pangseh fren one! Lols Thursday u jio me laI sure go
